advertisement,area,city,community,direction,distance,houseInfo,lat,layout,link,lng,price,time,title,url
0,,西溪,余杭西溪远洋西溪公馆,30.00㎡,,精选--30.00㎡北5室4厅4卫,,北,/zufang/HZ2825947323858173952.html,,3000,速诚公寓2天前维护,合租·远洋西溪公馆5居室北卧,https://hz.lianjia.com/zufang/xixi/pg2/
1,,未来科技城,FUNLIVE方隅,,,40.00-43.00㎡2间在租1室0厅1卫,,,/apartment/27915.html,,,FUNLIVE方隅1天前维护,独栋·FUNLIVE方隅未来科技城服务式公寓高档整租一室独卫独厨开间,https://hz.lianjia.com/zufang/weilaikejicheng/pg1/
0,99.00㎡,闲林,余杭闲林中港罗兰小镇,南北,,--99.00㎡南北4室1厅2卫,,4室1厅2卫,/zufang/HZ2659474525875339264.html,,4400,4天前维护,整租·中港罗兰小镇4室1厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg2/
0,134.91㎡,翡翠城,余杭翡翠城翡翠城一期,南,,--134.91㎡南3室2厅2卫,,3室2厅2卫,/zufang/HZ2731145353654452224.html,,6500,3天前维护,整租·翡翠城一期3室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg3/
0,68.00㎡,西溪,西湖西溪龙湖西溪天街,南,,--68.00㎡南4室2厅1卫,,4室2厅1卫,/zufang/HZ2684549466588971008.html,,9451,4天前维护,整租·龙湖西溪天街4室2厅南,https://hz.lianjia.com/zufang/xixi/pg2/
0,,未来科技城,余杭未来科技城富力十号一期,61.66㎡,,精选--61.66㎡北1室1厅1卫,,北,/zufang/HZ2796788985886941184.html,,4490,自如今天维护,整租·富力十号一期1室1厅北,https://hz.lianjia.com/zufang/weilaikejicheng/pg1/
0,185.00㎡,闲林,余杭闲林东海·闲湖城,南北,,--185.00㎡南北3室2厅3卫,,3室2厅3卫,/zufang/HZ2654881219221143552.html,,5000,链家2天前维护,整租·东海·闲湖城3室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg2/
0,61.02㎡,翡翠城,余杭翡翠城华元西溪欢乐城,南,,--61.02㎡南2室2厅1卫,,2室2厅1卫,/zufang/HZ2696199747370221568.html,,1600,6天前维护,整租·华元西溪欢乐城2室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg3/
0,,西溪,余杭西溪远洋西溪公馆,65.00㎡,,精选--65.00㎡南5室4厅4卫,,南,/zufang/HZ2825311732745388032.html,,5380,速诚公寓3天前维护,合租·远洋西溪公馆5居室南卧,https://hz.lianjia.com/zufang/xixi/pg2/
0,,未来科技城,余杭未来科技城北大资源未名府,8.00㎡,,精选--8.00㎡北4室1厅2卫,,北,/zufang/HZ2827904259436593152.html,,1530,自如今天维护,合租·北大资源未名府4居室北卧,https://hz.lianjia.com/zufang/weilaikejicheng/pg1/
0,130.00㎡,闲林,余杭闲林绿城桃源小镇,南,,--130.00㎡南3室2厅2卫,,3室2厅2卫,/zufang/HZ2534248900899389440.html,,5500,1天前维护,整租·绿城桃源小镇3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg2/
1,,翡翠城,伊家公寓,,,35.00-40.00㎡4间在租1室1厅1卫,,,/apartment/20227.html,,,伊家公寓14天前维护,独栋·伊家公寓西嘉广场店朝南大窗采光好1室1厅,https://hz.lianjia.com/zufang/feicuicheng1/pg3/
0,30.00㎡,西溪,余杭西溪大华西溪风情,南,,--30.00㎡南3室2厅1卫,,3室2厅1卫,/zufang/HZ2779527774090559488.html,,6000,链家今天维护,合租·大华西溪风情3居室南卧,https://hz.lianjia.com/zufang/xixi/pg2/
0,,未来科技城,余杭未来科技城富力十号一期,54.00㎡,,精选--54.00㎡北1室2厅1卫,,北,/zufang/HZ2827267599841640448.html,,4490,自如今天维护,整租·富力十号一期1室2厅北,https://hz.lianjia.com/zufang/weilaikejicheng/pg1/
0,277.00㎡,闲林,余杭闲林东海·闲湖城,南,,--277.00㎡南6室2厅2卫,,6室2厅2卫,/zufang/HZ2551960164702101504.html,,8000,3天前维护,整租·东海·闲湖城6室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg2/
0,220.00㎡,翡翠城,余杭翡翠城翡翠城三期,南北,,--220.00㎡南北3室2厅2卫,,3室2厅2卫,/zufang/HZ2740417640647901184.html,,9000,2天前维护,整租·翡翠城三期3室2厅南/北,https://hz.lianjia.com/zufang/feicuicheng1/pg3/
0,,西溪,余杭西溪远洋西溪公馆,30.00㎡,,精选--30.00㎡南5室4厅4卫,,南,/zufang/HZ2825945174973087744.html,,2650,速诚公寓2天前维护,合租·远洋西溪公馆5居室南卧,https://hz.lianjia.com/zufang/xixi/pg2/
1,,未来科技城,方隅公寓,,,38.00㎡1间在租1室0厅1卫,,,/apartment/26260.html,,,方隅公寓4天前维护,独栋·方隅公寓杭州方隅公寓可短租边套安静小一室开间,https://hz.lianjia.com/zufang/weilaikejicheng/pg1/
0,213.47㎡,闲林,余杭闲林新西湖小镇,南,,--213.47㎡南5室3厅4卫,,5室3厅4卫,/zufang/HZ2564292569672990720.html,,6000,1天前维护,整租·新西湖小镇5室3厅南,https://hz.lianjia.com/zufang/xianlin1/pg2/
1,,翡翠城,伊家公寓,,,45.00㎡3间在租1室1厅1卫,,,/apartment/27507.html,,,伊家公寓14天前维护,独栋·伊家公寓翡翠城店南北通透阳台房1室1厅,https://hz.lianjia.com/zufang/feicuicheng1/pg3/
0,318.00㎡,西溪,余杭西溪远洋西溪公馆,南北,,--318.00㎡南北6室2厅4卫,,6室2厅4卫,/zufang/HZ2802783525638774784.html,,22000,3天前维护,整租·远洋西溪公馆6室2厅南/北,https://hz.lianjia.com/zufang/xixi/pg3/
0,128.00㎡,未来科技城,余杭未来科技城中南樾府,南,,--128.00㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2762331315117498368.html,,7500,1天前维护,整租·中南樾府4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
0,87.37㎡,闲林,余杭闲林绿城桃源小镇品霞苑,南,,--87.37㎡南3室2厅1卫,,3室2厅1卫,/zufang/HZ2568117843245932544.html,,1600,3天前维护,整租·绿城桃源小镇品霞苑3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg2/
0,165.00㎡,翡翠城,余杭翡翠城翡翠城二期,南,,--165.00㎡南3室2厅2卫,,3室2厅2卫,/zufang/HZ2741306429041549312.html,,11000,3天前维护,整租·翡翠城二期3室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg3/
0,,西溪,余杭西溪远洋西溪公馆,30.00㎡,,精选--30.00㎡北5室4厅4卫,,北,/zufang/HZ2825942931590873088.html,,3100,速诚公寓2天前维护,合租·远洋西溪公馆5居室北卧,https://hz.lianjia.com/zufang/xixi/pg3/
1,,未来科技城,方隅公寓,,,43.00㎡1间在租1室0厅1卫,,,/apartment/26260.html,,,方隅公寓2天前维护,独栋·方隅公寓杭州方隅公寓阳光房带地暖小一室开间,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
0,89.00㎡,闲林,余杭闲林雅居乐国际花园,南,,--89.00㎡南3室2厅1卫,,3室2厅1卫,/zufang/HZ2565992538180173824.html,,1800,1天前维护,整租·雅居乐国际花园3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg2/
0,,翡翠城,余杭翡翠城西溪乐天城,48.38㎡,,精选--48.38㎡南2室1厅1卫,,南,/zufang/HZ2795609285785567232.html,,3000,华越公寓（杭州）2天前维护,整租·西溪乐天城2室1厅LOFT南,https://hz.lianjia.com/zufang/feicuicheng1/pg3/
0,189.11㎡,西溪,余杭西溪远洋西溪公馆,南,,--189.11㎡南3室2厅3卫,,3室2厅3卫,/zufang/HZ2820947111464673280.html,,8600,2天前维护,整租·远洋西溪公馆3室2厅南,https://hz.lianjia.com/zufang/xixi/pg3/
0,120.00㎡,未来科技城,余杭未来科技城合景映月台,南,,--120.00㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2779963698700091392.html,,8500,2天前维护,整租·合景映月台4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
0,60.00㎡,闲林,余杭闲林竹海水韵,南,,--60.00㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2699997368509530112.html,,2200,菜鸟公寓今天维护,合租·竹海水韵4居室南卧,https://hz.lianjia.com/zufang/xianlin1/pg2/
0,108.91㎡,翡翠城,余杭翡翠城翡翠城三期,南北,,--108.91㎡南北2室1厅1卫,,2室1厅1卫,/zufang/HZ2711585788558049280.html,,4800,链家5天前维护,整租·翡翠城三期2室1厅南/北,https://hz.lianjia.com/zufang/feicuicheng1/pg3/
0,,西溪,余杭西溪远洋西溪公馆,30.00㎡,,精选--30.00㎡北5室4厅4卫,,北,/zufang/HZ2825947323858173952.html,,3000,速诚公寓2天前维护,合租·远洋西溪公馆5居室北卧,https://hz.lianjia.com/zufang/xixi/pg3/
1,,未来科技城,方隅公寓,,,38.00㎡1间在租1室0厅1卫,,,/apartment/26260.html,,,方隅公寓4天前维护,独栋·方隅公寓杭州方隅公寓可短租边套安静小一室开间,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
0,239.60㎡,闲林,余杭闲林赞成乐山红叶,南北,,--239.60㎡南北5室3厅4卫,,5室3厅4卫,/zufang/HZ2566620846370332672.html,,6000,6天前维护,整租·赞成乐山红叶5室3厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg2/
0,,翡翠城,余杭翡翠城西溪乐天城,48.38㎡,,精选--48.38㎡西北2室1厅1卫,,西北,/zufang/HZ2816830006658080768.html,,3100,华越公寓（杭州）2天前维护,整租·西溪乐天城2室1厅LOFT西北,https://hz.lianjia.com/zufang/feicuicheng1/pg3/
0,123.14㎡,西溪,余杭西溪绿城西溪融庄,南,,--123.14㎡南3室2厅2卫,,3室2厅2卫,/zufang/HZ2824089524664549376.html,,5800,2天前维护,整租·绿城西溪融庄3室2厅南,https://hz.lianjia.com/zufang/xixi/pg3/
0,89.42㎡,未来科技城,余杭未来科技城合景映月台,南北,,--89.42㎡南北3室2厅2卫,,3室2厅2卫,/zufang/HZ2781003191624400896.html,,7000,1天前维护,整租·合景映月台3室2厅南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
0,1室1厅1卫,闲林,,,,20.00㎡1间在租1室1厅1卫,,,/apartment/17959.html,,1546,,独栋·柚米国际社区杭州西溪湿地店特价小户型1室1厅,https://hz.lianjia.com/zufang/xianlin1/pg2/
0,44.00㎡,闲林,余杭闲林南湖大厦,南,,--44.00㎡南1室0厅1卫,,1室0厅1卫,/zufang/HZ2664391678970314752.html,,1700,5天前维护,整租·南湖大厦1室0厅南,https://hz.lianjia.com/zufang/xianlin1/pg2/
0,184.59㎡,翡翠城,余杭翡翠城翡翠城二期,南,,--184.59㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2725200226091802624.html,,9000,链家1天前维护,整租·翡翠城二期4室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg3/
0,,西溪,余杭西溪远洋西溪公馆,80.00㎡,,精选--80.00㎡东南5室2厅3卫,,东南,/zufang/HZ2803475081048113152.html,,5100,速诚公寓1个月前维护,合租·远洋西溪公馆5居室东南卧,https://hz.lianjia.com/zufang/xixi/pg3/
1,,未来科技城,方隅公寓,,,63.00㎡1间在租1室1厅1卫,,,/apartment/26260.html,,,方隅公寓2天前维护,独栋·方隅公寓杭州方隅公寓杭师大旁网红公寓一居1室1厅,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
0,1室1厅1卫,闲林,,,,23.00㎡1间在租1室1厅1卫,,,/apartment/17959.html,,2061,,独栋·柚米国际社区杭州西溪湿地店舒适特惠一居1室1厅,https://hz.lianjia.com/zufang/xianlin1/pg2/
0,289.00㎡,闲林,余杭闲林竹海水韵,东南,,--289.00㎡东南5室2厅4卫,,5室2厅4卫,/zufang/HZ2662253217018019840.html,,6000,3天前维护,整租·竹海水韵5室2厅跃层东南,https://hz.lianjia.com/zufang/xianlin1/pg2/
0,,翡翠城,余杭翡翠城西溪乐天城,45.97㎡,,精选--45.97㎡南2室1厅1卫,,南,/zufang/HZ2789084485990760448.html,,3000,华越公寓（杭州）2天前维护,整租·西溪乐天城2室1厅LOFT南,https://hz.lianjia.com/zufang/feicuicheng1/pg3/
0,89.00㎡,西溪,西湖西溪和家园臻园,南北,,--89.00㎡南北3室2厅1卫,,3室2厅1卫,/zufang/HZ2812370810802028544.html,,6800,链家1天前维护,整租·和家园臻园3室2厅南/北,https://hz.lianjia.com/zufang/xixi/pg3/
0,89.00㎡,未来科技城,余杭未来科技城禹航路,南,,--89.00㎡南3室2厅1卫,,3室2厅1卫,/zufang/HZ2780448364007784448.html,,3000,3天前维护,整租·禹航路3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
0,280.00㎡,闲林,余杭闲林绿城桃源小镇,南,,--280.00㎡南5室2厅3卫,,5室2厅3卫,/zufang/HZ2670783288683003904.html,,8000,3天前维护,整租·绿城桃源小镇5室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg2/
0,166.00㎡,翡翠城,余杭翡翠城翡翠城一期,东南南,,--166.00㎡东南南4室1厅2卫,,4室1厅2卫,/zufang/HZ2728976474693976064.html,,8000,3天前维护,整租·翡翠城一期4室1厅东南/南,https://hz.lianjia.com/zufang/feicuicheng1/pg4/
0,89.24㎡,西溪,西湖西溪万科西庐一期,南,,--89.24㎡南3室2厅1卫,,3室2厅1卫,/zufang/HZ2819371437339443200.html,,6600,今天维护,整租·万科西庐一期3室2厅南,https://hz.lianjia.com/zufang/xixi/pg3/
0,89.00㎡,未来科技城,余杭未来科技城中南樾府,南,,--89.00㎡南3室2厅2卫,,3室2厅2卫,/zufang/HZ2619658513248690176.html,,6500,2天前维护,整租·中南樾府3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
0,174.30㎡,闲林,余杭闲林新西湖小镇,南,,--174.30㎡南5室1厅5卫,,5室1厅5卫,/zufang/HZ2671813196414984192.html,,6700,1天前维护,整租·新西湖小镇5室1厅错层南,https://hz.lianjia.com/zufang/xianlin1/pg2/
0,,翡翠城,余杭翡翠城西溪乐天城,48.38㎡,,精选--48.38㎡南2室1厅1卫,,南,/zufang/HZ2826619634969747456.html,,3000,华越公寓（杭州）1天前维护,整租·西溪乐天城2室1厅LOFT南,https://hz.lianjia.com/zufang/feicuicheng1/pg4/
0,143.00㎡,西溪,西湖西溪坤和和家园,东南,,--143.00㎡东南3室2厅2卫,,3室2厅2卫,/zufang/HZ2785473081194586112.html,,7000,5天前维护,整租·坤和和家园3室2厅东南,https://hz.lianjia.com/zufang/xixi/pg3/
0,86.75㎡,未来科技城,余杭未来科技城中新大厦,西,,--86.75㎡西1室1厅1卫,,1室1厅1卫,/zufang/HZ2616610819990880256.html,,6800,链家6天前维护,整租·中新大厦1室1厅西,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
0,139.00㎡,闲林,余杭闲林绿城桃源小镇,南,,--139.00㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2672561956686405632.html,,1800,5天前维护,整租·绿城桃源小镇4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg2/
0,230.00㎡,翡翠城,余杭翡翠城金都雅苑,南北,,--230.00㎡南北5室3厅3卫,,5室3厅3卫,/zufang/HZ2730937464495030272.html,,14950,链家1天前维护,整租·金都雅苑5室3厅南/北,https://hz.lianjia.com/zufang/feicuicheng1/pg4/
0,89.17㎡,西溪,余杭西溪华元美林公馆,南,,--89.17㎡南2室2厅1卫,,2室2厅1卫,/zufang/HZ2813695170166390784.html,,5500,链家今天维护,整租·华元美林公馆2室2厅南,https://hz.lianjia.com/zufang/xixi/pg3/
0,42.51㎡,未来科技城,余杭未来科技城欧美金融城,南,,--42.51㎡南2室1厅1卫,,2室1厅1卫,/zufang/HZ2617196711462322176.html,,4800,3天前维护,整租·欧美金融城2室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
0,89.00㎡,闲林,余杭闲林雅居乐国际花园,南,,--89.00㎡南3室2厅1卫,,3室2厅1卫,/zufang/HZ2779702295557324800.html,,3300,1天前维护,整租·雅居乐国际花园3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg3/
0,,翡翠城,余杭翡翠城西溪乐天城,48.38㎡,,精选--48.38㎡西北2室1厅1卫,,西北,/zufang/HZ2816830006658080768.html,,3100,华越公寓（杭州）2天前维护,整租·西溪乐天城2室1厅LOFT西北,https://hz.lianjia.com/zufang/feicuicheng1/pg4/
0,89.00㎡,西溪,余杭西溪百家乐西园,南北,,--89.00㎡南北3室2厅2卫,,3室2厅2卫,/zufang/HZ2786994178666528768.html,,4500,1天前维护,整租·百家乐西园3室2厅南/北,https://hz.lianjia.com/zufang/xixi/pg3/
0,115.00㎡,未来科技城,余杭未来科技城富力新线公园,南,,--115.00㎡南4室1厅2卫,,4室1厅2卫,/zufang/HZ2781207835432984576.html,,8000,链家1天前维护,整租·富力新线公园4室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
0,157.19㎡,闲林,余杭闲林岸上蓝山,南北,,--157.19㎡南北4室2厅3卫,,4室2厅3卫,/zufang/HZ2779639990429425664.html,,3200,4天前维护,整租·岸上蓝山4室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg3/
0,184.86㎡,翡翠城,余杭翡翠城翡翠城二期,南,,--184.86㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2730401184048758784.html,,12800,3天前维护,整租·翡翠城二期4室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg4/
0,,西溪,余杭西溪远洋西溪公馆,56.00㎡,,精选--56.00㎡南5室4厅4卫,,南,/zufang/HZ2825930061730299904.html,,4500,速诚公寓1天前维护,合租·远洋西溪公馆5居室南卧,https://hz.lianjia.com/zufang/xixi/pg3/
1,,未来科技城,方隅公寓,,,63.00㎡2间在租1室1厅1卫,,,/apartment/26260.html,,,方隅公寓2天前维护,独栋·方隅公寓杭州方隅公寓应届生可月付朝南一居1室1厅,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
0,127.27㎡,闲林,余杭闲林雅居乐国际花园,西南,,--127.27㎡西南4室2厅2卫,,4室2厅2卫,/zufang/HZ2779764776535072768.html,,2600,6天前维护,整租·雅居乐国际花园4室2厅西南,https://hz.lianjia.com/zufang/xianlin1/pg3/
0,,翡翠城,余杭翡翠城西溪乐天城,50.63㎡,,精选--50.63㎡西北2室1厅1卫,,西北,/zufang/HZ2826009738926899200.html,,3200,华越公寓（杭州）2天前维护,整租·西溪乐天城2室1厅LOFT西北,https://hz.lianjia.com/zufang/feicuicheng1/pg4/
0,89.00㎡,西溪,西湖西溪复地黄龙和山,南北,,--89.00㎡南北3室2厅2卫,,3室2厅2卫,/zufang/HZ2788949043349831680.html,,7500,链家1天前维护,整租·复地黄龙和山3室2厅南/北,https://hz.lianjia.com/zufang/xixi/pg3/
0,89.00㎡,未来科技城,余杭未来科技城众安学君里,南,,--89.00㎡南3室2厅1卫,,3室2厅1卫,/zufang/HZ2625119812468080640.html,,3000,2天前维护,整租·众安学君里3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
0,88.81㎡,闲林,余杭闲林融创金成西溪海,南,,--88.81㎡南2室2厅1卫,,2室2厅1卫,/zufang/HZ2810760369243693056.html,,3000,1天前维护,整租·融创金成西溪海2室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg3/
0,52.00㎡,翡翠城,余杭翡翠城华元西溪欢乐城,西南,,--52.00㎡西南1室1厅1卫,,1室1厅1卫,/zufang/HZ2789889537722294272.html,,1500,4天前维护,整租·华元西溪欢乐城1室1厅西南,https://hz.lianjia.com/zufang/feicuicheng1/pg4/
0,,西溪,余杭西溪远洋西溪公馆,45.00㎡,,精选--45.00㎡南5室2厅3卫,,南,/zufang/HZ2803482742371647488.html,,3080,速诚公寓1个月前维护,合租·远洋西溪公馆5居室南卧,https://hz.lianjia.com/zufang/xixi/pg3/
1,,未来科技城,方隅公寓,,,43.00㎡2间在租1室0厅1卫,,,/apartment/26260.html,,,方隅公寓2天前维护,独栋·方隅公寓杭州方隅公寓全球阿里旁一室户型开间,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
0,291.10㎡,闲林,余杭闲林绿城桃源小镇,南,,--291.10㎡南5室2厅4卫,,5室2厅4卫,/zufang/HZ2781123928666406912.html,,5300,3天前维护,整租·绿城桃源小镇5室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg3/
0,240.00㎡,翡翠城,余杭翡翠城金都雅苑,南,,--240.00㎡南5室2厅3卫,,5室2厅3卫,/zufang/HZ2733254540697804800.html,,15000,1天前维护,整租·金都雅苑5室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg4/
0,184.44㎡,西溪,西湖西溪西溪蝶园一期,南北,,--184.44㎡南北4室2厅2卫,,4室2厅2卫,/zufang/HZ2788994482736480256.html,,15000,链家今天维护,整租·西溪蝶园一期4室2厅南/北,https://hz.lianjia.com/zufang/xixi/pg3/
0,134.62㎡,未来科技城,余杭未来科技城瑞城温莎郡,南,,--134.62㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2765910969787097088.html,,5300,1天前维护,整租·瑞城温莎郡4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
0,84.00㎡,闲林,余杭闲林恒厚阳光城,南,,--84.00㎡南3室2厅1卫,,3室2厅1卫,/zufang/HZ2781146810784423936.html,,2300,5天前维护,整租·恒厚阳光城3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg3/
0,138.00㎡,翡翠城,余杭翡翠城西溪华东园,南,,--138.00㎡南3室2厅2卫,,3室2厅2卫,/zufang/HZ2791319375293194240.html,,6000,链家今天维护,整租·西溪华东园3室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg4/
0,68.00㎡,西溪,西湖西溪龙湖西溪天街,南,,--68.00㎡南3室2厅2卫,,3室2厅2卫,/zufang/HZ2788981834887725056.html,,7200,今天维护,整租·龙湖西溪天街3室2厅南,https://hz.lianjia.com/zufang/xixi/pg3/
0,89.55㎡,未来科技城,余杭未来科技城青枫墅园三期,南,,--89.55㎡南3室2厅2卫,,3室2厅2卫,/zufang/HZ2765916618415407104.html,,4700,3天前维护,整租·青枫墅园三期3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
0,237.00㎡,闲林,余杭闲林白云深处,南,,--237.00㎡南4室3厅2卫,,4室3厅2卫,/zufang/HZ2780402689211629568.html,,13000,2天前维护,整租·白云深处4室3厅南,https://hz.lianjia.com/zufang/xianlin1/pg3/
0,45.00㎡,翡翠城,余杭翡翠城华元西溪欢乐城,南,,--45.00㎡南1室1厅1卫,,1室1厅1卫,/zufang/HZ2791300261799264256.html,,1500,1天前维护,整租·华元西溪欢乐城1室1厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg4/
0,89.00㎡,西溪,西湖西溪万科西庐一期,南,,--89.00㎡南3室2厅1卫,,3室2厅1卫,/zufang/HZ2820296855001235456.html,,6500,3天前维护,整租·万科西庐一期3室2厅南,https://hz.lianjia.com/zufang/xixi/pg3/
0,54.27㎡,未来科技城,余杭未来科技城理想西溪金座,南北,,--54.27㎡南北2室1厅1卫,,2室1厅1卫,/zufang/HZ2766648422508265472.html,,4000,3天前维护,整租·理想西溪金座2室1厅南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
0,89.00㎡,闲林,余杭闲林海伦堡棠锦,南,,--89.00㎡南3室2厅1卫,,3室2厅1卫,/zufang/HZ2810158476695699456.html,,3300,1天前维护,整租·海伦堡棠锦3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg3/
0,166.52㎡,翡翠城,余杭翡翠城翡翠城一期,南,,--166.52㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2802927761571201024.html,,9000,1天前维护,整租·翡翠城一期4室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg4/
0,51.28㎡,西溪,西湖西溪绿城西溪世纪广场,南北,,--51.28㎡南北1室1厅1卫,,1室1厅1卫,/zufang/HZ2820325297038032896.html,,4500,链家1天前维护,整租·绿城西溪世纪广场1室1厅南/北,https://hz.lianjia.com/zufang/xixi/pg3/
0,190.00㎡,未来科技城,余杭未来科技城瑞城熙园,南,,--190.00㎡南5室2厅5卫,,5室2厅5卫,/zufang/HZ2782483412366671872.html,,8000,4天前维护,整租·瑞城熙园5室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
0,130.00㎡,闲林,余杭闲林新明半岛,南,,--130.00㎡南3室2厅2卫,,3室2厅2卫,/zufang/HZ2811547091892453376.html,,4400,1天前维护,整租·新明半岛3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg3/
0,,翡翠城,余杭翡翠城西溪乐天城,45.97㎡,,精选--45.97㎡南2室1厅1卫,,南,/zufang/HZ2821913843582631936.html,,3200,华越公寓（杭州）2天前维护,整租·西溪乐天城2室1厅LOFT南,https://hz.lianjia.com/zufang/feicuicheng1/pg4/
0,89.00㎡,西溪,余杭西溪大华西溪风情澄品,南,,--89.00㎡南3室2厅1卫,,3室2厅1卫,/zufang/HZ2820249210039828480.html,,6000,链家2天前维护,整租·大华西溪风情澄品3室2厅南,https://hz.lianjia.com/zufang/xixi/pg3/
0,140.00㎡,未来科技城,余杭未来科技城东原印未来,南,,--140.00㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2630448599036862464.html,,9000,今天维护,整租·东原印未来4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
0,30.00㎡,闲林,余杭闲林雅居乐国际花园,南,,--30.00㎡南2室1厅1卫,,2室1厅1卫,/zufang/HZ2817397464347721728.html,,2800,1天前维护,合租·雅居乐国际花园2居室南卧,https://hz.lianjia.com/zufang/xianlin1/pg3/
0,127.00㎡,翡翠城,余杭翡翠城华元蒙卡岸,南,,--127.00㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2803616379037548544.html,,4500,1天前维护,整租·华元蒙卡岸4室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg4/
0,50.36㎡,西溪,西湖西溪华策中心,北,,--50.36㎡北2室1厅2卫,,2室1厅2卫,/zufang/HZ2820861664919306240.html,,5000,链家2天前维护,整租·华策中心2室1厅北,https://hz.lianjia.com/zufang/xixi/pg3/
0,128.00㎡,未来科技城,余杭未来科技城中南樾府,南,,--128.00㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2636936539321942016.html,,9500,链家2天前维护,整租·中南樾府4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
0,36.75㎡,闲林,余杭闲林盛世嘉园,北,,--36.75㎡北1室0厅1卫,,1室0厅1卫,/zufang/HZ2817245871413141504.html,,2000,2天前维护,整租·盛世嘉园1室0厅北,https://hz.lianjia.com/zufang/xianlin1/pg3/
1,,翡翠城,麦家公寓,,,28.00㎡1间在租1室0厅1卫,,,/apartment/13365.html,,,麦家公寓2天前维护,独栋·麦家公寓靖源国际店日系田园（落地窗）开间,https://hz.lianjia.com/zufang/feicuicheng1/pg4/
0,56.42㎡,西溪,西湖西溪安乐新村,南北,,--56.42㎡南北2室1厅1卫,,2室1厅1卫,/zufang/HZ2791231354057539584.html,,2800,2天前维护,整租·安乐新村2室1厅南/北,https://hz.lianjia.com/zufang/xixi/pg3/
0,136.00㎡,未来科技城,余杭未来科技城合景叠彩园,南,,--136.00㎡南3室2厅3卫,,3室2厅3卫,/zufang/HZ2630451221542486016.html,,12000,链家3天前维护,整租·合景叠彩园3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg2/
