advertisement,area,city,community,direction,distance,houseInfo,lat,layout,link,lng,price,time,title,url
0,,未来科技城,余杭未来科技城西溪八方城,,6.006,--51.00㎡西2室1厅1卫,30.29567441157366,,/zufang/HZ2536383539725729792.html,120.05260140457065,4200,悦宿公寓4天前维护,整租·西溪八方城2室1厅西,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,,闲林,余杭闲林融创金成江南府,,3.993,--145.00㎡南北5室2厅3卫,30.24924504928577,,/zufang/HZ2691285050737573888.html,119.97358797903236,8000,3天前维护,整租·融创金成江南府5室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg6/
0,,西溪,余杭西溪滨江西溪之星,,5.498,--139.00㎡南5室2厅2卫,30.271575373076637,,/zufang/HZ2779121180475392000.html,120.04843865683743,11000,2天前维护,整租·滨江西溪之星5室2厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,,翡翠城,余杭翡翠城翡翠城梧桐郡,,4.277,--127.58㎡南4室2厅2卫,30.253900245429797,,/zufang/HZ2806477402958733312.html,120.02354840776695,6500,2天前维护,整租·翡翠城梧桐郡4室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg7/
0,,未来科技城,余杭未来科技城华夏之心,,1.924,--65.00㎡南1室1厅1卫,30.289763003395066,,/zufang/HZ2755025783742537728.html,120.00979103854273,4580,悦宿公寓4天前维护,整租·华夏之心1室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,,闲林,余杭闲林绿城桃源小镇品霞苑,,6.25,--87.42㎡东南南3室2厅1卫,30.22976806904107,,/zufang/HZ2733956521477554176.html,119.96634727729973,3000,1天前维护,整租·绿城桃源小镇品霞苑3室2厅东南/南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,西湖西溪水乡西溪小筑,,8.486,--151.56㎡东南4室2厅2卫,30.271938741100662,,/zufang/HZ2684024660752351232.html,120.0800062802552,8500,今天维护,整租·水乡西溪小筑4室2厅复式东南,https://hz.lianjia.com/zufang/xixi/pg7/
0,,翡翠城,余杭翡翠城翡翠城二期,,5.527,--180.00㎡南北4室2厅2卫,30.244680107694965,,/zufang/HZ2806534459317829632.html,120.03121104359761,10000,链家2天前维护,整租·翡翠城二期4室2厅南/北,https://hz.lianjia.com/zufang/feicuicheng1/pg7/
0,,未来科技城,余杭未来科技城浙富西溪堂,,0.693,--57.69㎡北1室1厅1卫,30.283595037864245,,/zufang/HZ2798505996673089536.html,119.99902502666677,3780,悦宿公寓4天前维护,整租·浙富西溪堂1室1厅北,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,,闲林,余杭闲林绿城桃源小镇,,5.954,--115.00㎡东南4室2厅2卫,30.230505491386737,,/zufang/HZ2737682228984422400.html,119.97271015488802,1800,2天前维护,整租·绿城桃源小镇4室2厅东南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,余杭西溪大华西溪风情,,4.889,--278.00㎡南5室2厅4卫,30.28460189164612,,/zufang/HZ2685526847894601728.html,120.0430749644679,9200,2天前维护,整租·大华西溪风情5室2厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,,翡翠城,余杭翡翠城翡翠城一期,,5.262,--181.36㎡南西北4室2厅2卫,30.246105505005875,,/zufang/HZ2768149212628516864.html,120.02891632217238,6900,4天前维护,整租·翡翠城一期4室2厅南/西/北,https://hz.lianjia.com/zufang/feicuicheng1/pg7/
0,,未来科技城,余杭未来科技城创客空间大厦,,2.312,--45.00㎡西2室1厅1卫,30.294322241929063,,/zufang/HZ2803695079783940096.html,120.01108325101883,3850,亿房客公寓28天前维护,整租·创客空间大厦2室1厅LOFT西,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,,闲林,余杭闲林绿城桃源小镇品霞苑,,6.25,--125.00㎡南4室2厅2卫,30.22976806904107,,/zufang/HZ2730557998706458624.html,119.96634727729973,1800,3天前维护,整租·绿城桃源小镇品霞苑4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,余杭西溪西溪君庐,,5.036,--140.00㎡南3室2厅2卫,30.272888170108374,,/zufang/HZ2781685459360169984.html,120.04382945126572,8500,今天维护,整租·西溪君庐3室2厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,,翡翠城,余杭翡翠城翡翠城一期,,5.262,--155.50㎡南3室2厅1卫,30.246105505005875,,/zufang/HZ2778061944929140736.html,120.02891632217238,6000,1天前维护,整租·翡翠城一期3室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城万通时尚公馆,,1.739,--89.00㎡南3室2厅1卫,30.291646301552994,,/zufang/HZ2776229732910637056.html,120.0058926621211,5880,亿房客公寓7天前维护,整租·万通时尚公馆3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,,闲林,余杭闲林绿城桃源小镇,,5.954,--110.00㎡南西北2室2厅1卫,30.230505491386737,,/zufang/HZ2729836046144503808.html,119.97271015488802,4000,4天前维护,整租·绿城桃源小镇2室2厅南/西/北,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,西湖西溪西溪蝶园二期,,7.723,--253.04㎡南4室2厅2卫,30.29626610167819,,/zufang/HZ2697827139050545152.html,120.07085676914443,25000,链家今天维护,整租·西溪蝶园二期4室2厅复式南,https://hz.lianjia.com/zufang/xixi/pg7/
0,,翡翠城,余杭翡翠城翡翠城一期,,5.262,--233.21㎡南6室4厅4卫,30.246105505005875,,/zufang/HZ2146861758629806080.html,120.02891632217238,9000,链家4天前维护,整租·翡翠城一期6室4厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城浙富西溪堂,,0.693,--58.00㎡北1室1厅1卫,30.283595037864245,,/zufang/HZ2776735271658995712.html,119.99902502666677,3880,亿房客公寓6天前维护,整租·浙富西溪堂1室1厅北,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,,闲林,余杭闲林融创金成未来海,,3.296,--138.12㎡南4室2厅2卫,30.2516668117035,,/zufang/HZ2731153741591093248.html,119.99236480995467,4800,6天前维护,整租·融创金成未来海4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,西湖西溪坤和和家园,,7.935,--167.72㎡南4室2厅2卫,30.247432061206066,,/zufang/HZ2702071954416082944.html,120.06502101722941,8500,链家今天维护,整租·坤和和家园4室2厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,,翡翠城,余杭翡翠城西溪乐天城,,6.013,--50.00㎡南2室1厅1卫,30.250753754064927,,/zufang/HZ2373803149221183488.html,120.04396832929757,3200,贝壳优选8个月前维护,整租·西溪乐天城2室1厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城欧美金融城,,1.901,--45.00㎡南2室1厅1卫,30.287634006890965,,/zufang/HZ2789157993743122432.html,120.01069697964955,4900,悦宿公寓4天前维护,整租·欧美金融城2室1厅LOFT南,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,,闲林,余杭闲林融创金成江南府,,3.993,--89.00㎡南3室2厅2卫,30.24924504928577,,/zufang/HZ2732462333275414528.html,119.97358797903236,3800,今天维护,整租·融创金成江南府3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,西湖西溪和家园臻园,,15.724,--89.00㎡南3室2厅1卫,30.28108347148038,,/zufang/HZ2783274899148914688.html,120.15605664506884,6500,链家今天维护,整租·和家园臻园3室2厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,,翡翠城,余杭翡翠城西溪乐天城,,6.013,--49.00㎡南2室1厅1卫,30.250753754064927,,/zufang/HZ2373800904378810368.html,120.04396832929757,3200,贝壳优选7个月前维护,整租·西溪乐天城2室1厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城欧美金融城,,1.901,--50.00㎡北2室1厅1卫,30.287634006890965,,/zufang/HZ2692010737026465792.html,120.01069697964955,4580,悦宿公寓4天前维护,整租·欧美金融城2室1厅LOFT北,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,,闲林,余杭闲林华元玉榕庄,,3.085,--283.99㎡南4室2厅4卫,30.254150827925105,,/zufang/HZ2733123951545810944.html,119.98574331021008,7500,1天前维护,整租·华元玉榕庄4室2厅跃层南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,西湖西溪坤和和家园,,7.935,--180.00㎡南北4室2厅2卫,30.247432061206066,,/zufang/HZ2780281407547637760.html,120.06502101722941,11000,链家3天前维护,整租·坤和和家园4室2厅南/北,https://hz.lianjia.com/zufang/xixi/pg7/
0,,翡翠城,余杭翡翠城西溪乐天城,,6.013,--48.00㎡南2室2厅1卫,30.250753754064927,,/zufang/HZ2373792394824130560.html,120.04396832929757,3200,贝壳优选7个月前维护,整租·西溪乐天城2室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城五迪中心,,2.621,--45.00㎡西2室1厅1卫,30.291516498054158,,/zufang/HZ2526676699551375360.html,120.01690930123435,4000,悦宿公寓4天前维护,整租·五迪中心2室1厅西,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,,闲林,余杭闲林绿城桃源小镇,,5.954,--136.51㎡南4室2厅2卫,30.230505491386737,,/zufang/HZ2735341075488587776.html,119.97271015488802,3500,链家1天前维护,整租·绿城桃源小镇4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,西湖西溪万科坤和玉泉,,8.696,--89.00㎡南北3室2厅1卫,30.24350795137407,,/zufang/HZ2780212357048311808.html,120.0715651728696,7000,链家4天前维护,整租·万科坤和玉泉3室2厅南/北,https://hz.lianjia.com/zufang/xixi/pg7/
0,,翡翠城,余杭翡翠城西溪乐天城,,6.013,--50.00㎡南2室1厅1卫,30.250753754064927,,/zufang/HZ2330880097047027712.html,120.04396832929757,3200,贝壳优选7个月前维护,整租·西溪乐天城2室1厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城欧美金融城,,1.901,--50.00㎡南1室1厅1卫,30.287634006890965,,/zufang/HZ2537046419123216384.html,120.01069697964955,4080,悦宿公寓4天前维护,整租·欧美金融城1室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,,闲林,余杭闲林绿城桃源小镇,,5.954,--158.00㎡南4室2厅2卫,30.230505491386737,,/zufang/HZ2735493031775453184.html,119.97271015488802,4500,1天前维护,整租·绿城桃源小镇4室2厅跃层南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,西湖西溪融创河滨之城水澜轩,,7.897,--89.00㎡南3室2厅1卫,30.304570041139915,,/zufang/HZ2784208569522987008.html,120.0700170331537,7500,链家今天维护,整租·融创河滨之城水澜轩3室2厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,,翡翠城,余杭翡翠城翡翠城一期,,5.262,--150.18㎡南3室2厅2卫,30.246105505005875,,/zufang/HZ2424576647106658304.html,120.02891632217238,6200,1天前维护,整租·翡翠城一期3室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城欧美金融城,,1.901,--50.00㎡北1室1厅1卫,30.287634006890965,,/zufang/HZ2505066376021155840.html,120.01069697964955,4180,悦宿公寓4天前维护,整租·欧美金融城1室1厅北,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,,闲林,余杭闲林绿城桃源小镇品霞苑,,6.25,--124.44㎡南北4室2厅2卫,30.22976806904107,,/zufang/HZ2734671201938456576.html,119.96634727729973,3000,3天前维护,整租·绿城桃源小镇品霞苑4室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,西湖西溪西溪九号,,15.724,--72.68㎡南2室1厅1卫,30.28108347148038,,/zufang/HZ2707274843287453696.html,120.15605664506884,6000,6天前维护,整租·西溪九号2室1厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,,翡翠城,余杭翡翠城翡翠城一期,,5.262,--146.28㎡南北3室2厅2卫,30.246105505005875,,/zufang/HZ2386873771501035520.html,120.02891632217238,4200,链家2天前维护,整租·翡翠城一期3室2厅南/北,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城万通时尚公馆,,1.739,--45.00㎡南1室1厅1卫,30.291646301552994,,/zufang/HZ2526590739967131648.html,120.0058926621211,3880,悦宿公寓4天前维护,整租·万通时尚公馆1室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,,闲林,余杭闲林荆山翠谷,,6.404,--242.18㎡东南4室2厅3卫,30.239460674384226,,/zufang/HZ2736139734572072960.html,120.03811002991424,9500,2天前维护,整租·荆山翠谷4室2厅东南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,西湖西溪坤和求是里,,8.672,--127.00㎡南北3室2厅2卫,30.24596066531314,,/zufang/HZ2704370103872659456.html,120.07279153955182,8000,链家3天前维护,整租·坤和求是里3室2厅南/北,https://hz.lianjia.com/zufang/xixi/pg7/
0,,翡翠城,余杭翡翠城西溪乐天城,,6.013,--50.00㎡南2室1厅1卫,30.250753754064927,,/zufang/HZ2378161567402565632.html,120.04396832929757,3000,贝壳优选1年前维护,整租·西溪乐天城2室1厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城浙富西溪堂,,0.693,--58.00㎡北1室1厅1卫,30.283595037864245,,/zufang/HZ2552728496912998400.html,119.99902502666677,3780,悦宿公寓4天前维护,整租·浙富西溪堂1室1厅北,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,,闲林,余杭闲林绿城桃源小镇品霞苑,,6.25,--88.00㎡南3室1厅1卫,30.22976806904107,,/zufang/HZ2739882176697860096.html,119.96634727729973,2100,4天前维护,整租·绿城桃源小镇品霞苑3室1厅南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,余杭西溪大华西溪风情,,4.889,--254.60㎡南5室2厅4卫,30.28460189164612,,/zufang/HZ2706579981869793280.html,120.0430749644679,11000,2天前维护,整租·大华西溪风情5室2厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,,翡翠城,余杭翡翠城西溪乐天城,,6.013,--50.00㎡南2室1厅1卫,30.250753754064927,,/zufang/HZ2330288337602494464.html,120.04396832929757,3200,贝壳优选8个月前维护,整租·西溪乐天城2室1厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城创客空间大厦,,2.312,--42.00㎡西2室1厅1卫,30.294322241929063,,/zufang/HZ2805666403678961664.html,120.01108325101883,3880,乐筑公寓1个月前维护,整租·创客空间大厦2室1厅复式西,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,,闲林,余杭闲林绿城桃源小镇品霞苑,,6.25,--88.00㎡南3室1厅1卫,30.22976806904107,,/zufang/HZ2739866539728838656.html,119.96634727729973,2000,4天前维护,整租·绿城桃源小镇品霞苑3室1厅南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,西湖西溪西溪蝶园二期,,7.723,--89.00㎡西南1室1厅1卫,30.29626610167819,,/zufang/HZ2781194481742397440.html,120.07085676914443,7000,链家2天前维护,整租·西溪蝶园二期1室1厅西南,https://hz.lianjia.com/zufang/xixi/pg7/
0,,翡翠城,余杭翡翠城西溪乐天城,,6.013,--48.00㎡南1室1厅1卫,30.250753754064927,,/zufang/HZ2330161157916065792.html,120.04396832929757,3150,贝壳优选9天前维护,整租·西溪乐天城1室1厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城佳源未来府,,4.654,--78.50㎡南2室2厅1卫,30.27722793129022,,/zufang/HZ2759928215979171840.html,119.94407504980755,2300,1天前维护,整租·佳源未来府2室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,,闲林,余杭闲林融创金成未来海,,3.296,--138.00㎡南4室2厅2卫,30.2516668117035,,/zufang/HZ2739884190803181568.html,119.99236480995467,5200,4天前维护,整租·融创金成未来海4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,余杭西溪香洲里,,5.022,--284.03㎡南6室2厅4卫,30.2762237301128,,/zufang/HZ2783437117051633664.html,120.04426710571019,18000,1天前维护,整租·香洲里6室2厅跃层南,https://hz.lianjia.com/zufang/xixi/pg7/
0,,翡翠城,余杭翡翠城西溪乐天城,,6.013,--50.00㎡南2室1厅1卫,30.250753754064927,,/zufang/HZ2330281705073811456.html,120.04396832929757,3300,贝壳优选7个月前维护,整租·西溪乐天城2室1厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城华夏四季,,3.227,--139.00㎡南4室2厅2卫,30.286964066558873,,/zufang/HZ2760201491879821312.html,120.0252717170573,8400,今天维护,整租·华夏四季4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,,闲林,余杭闲林融创金成未来海,,3.296,--88.38㎡南北3室2厅2卫,30.2516668117035,,/zufang/HZ2735390061327040512.html,119.99236480995467,2500,5天前维护,整租·融创金成未来海3室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,西湖西溪坤和和家园,,7.935,--165.00㎡南北4室2厅2卫,30.247432061206066,,/zufang/HZ2786242156216721408.html,120.06502101722941,13000,链家2天前维护,整租·坤和和家园4室2厅南/北,https://hz.lianjia.com/zufang/xixi/pg7/
0,,翡翠城,余杭翡翠城翡翠城三期,,5.24,--177.72㎡南北4室2厅2卫,30.246499074778125,,/zufang/HZ2465139862895345664.html,120.02908295784447,5500,链家5天前维护,整租·翡翠城三期4室2厅南/北,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城中南樾府,,0.931,--110.00㎡南4室2厅2卫,30.274462395908238,,/zufang/HZ2760067221765505024.html,119.99788444816075,7000,链家2天前维护,整租·中南樾府4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,,闲林,余杭闲林竹海水韵,,4.235,--89.00㎡南3室2厅1卫,30.24352799701941,,/zufang/HZ2737032996283752448.html,119.98671186321094,3000,1天前维护,整租·竹海水韵3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,西湖西溪中海西溪华府,,6.778,--88.92㎡南3室2厅1卫,30.29611525612445,,/zufang/HZ2727345520908705792.html,120.06078694403868,5600,2天前维护,整租·中海西溪华府3室2厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,,翡翠城,余杭翡翠城金都雅苑,,4.789,--200.00㎡南5室2厅3卫,30.244193322904515,,/zufang/HZ2496144689531994112.html,120.01761060834599,8500,今天维护,整租·金都雅苑5室2厅复式南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城富力西溪悦墅,,4.166,--140.00㎡南北4室2厅3卫,30.27804678538014,,/zufang/HZ2755609452039110656.html,120.0355221914011,12800,链家2天前维护,整租·富力西溪悦墅4室2厅南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,,闲林,余杭闲林盛世嘉园,,6.039,--264.24㎡南5室2厅3卫,30.239632590359587,,/zufang/HZ2738960159434358784.html,120.03261599341522,7000,1天前维护,整租·盛世嘉园5室2厅复式南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,西湖西溪坤和和家园,,7.935,--138.93㎡南3室2厅2卫,30.247432061206066,,/zufang/HZ2725985986709291008.html,120.06502101722941,6300,链家今天维护,整租·坤和和家园3室2厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,,翡翠城,余杭翡翠城西溪乐天城,,6.013,--48.00㎡南2室1厅1卫,30.250753754064927,,/zufang/HZ2384031499684429824.html,120.04396832929757,3300,贝壳优选9天前维护,整租·西溪乐天城2室1厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城复泰雅宸华庭,,3.227,--103.00㎡南3室2厅2卫,30.286964066558873,,/zufang/HZ2755108209064165376.html,120.0252717170573,2200,链家3天前维护,整租·复泰雅宸华庭3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,,闲林,余杭闲林绿城桃源小镇,,5.954,--128.00㎡南4室2厅3卫,30.230505491386737,,/zufang/HZ2739106259381780480.html,119.97271015488802,8000,3天前维护,整租·绿城桃源小镇4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,西湖西溪龙湖西溪天街,,10.526,--68.74㎡南2室2厅1卫,30.286669207147614,,/zufang/HZ2727689069596246016.html,120.10175281936296,8200,5天前维护,整租·龙湖西溪天街2室2厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,,翡翠城,余杭翡翠城西溪乐天城,,6.013,--48.00㎡南2室1厅1卫,30.250753754064927,,/zufang/HZ2385976658663579648.html,120.04396832929757,3200,贝壳优选8个月前维护,整租·西溪乐天城2室1厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城新湖菲林山,,3.227,--135.00㎡南4室2厅2卫,30.286964066558873,,/zufang/HZ2755100330835312640.html,120.0252717170573,5000,3天前维护,整租·新湖菲林山4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,,闲林,余杭闲林绿城桃源小镇品霞苑,,6.25,--87.00㎡南3室1厅1卫,30.22976806904107,,/zufang/HZ2738959591324270592.html,119.96634727729973,1500,1天前维护,整租·绿城桃源小镇品霞苑3室1厅南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,西湖西溪西溪蝶园二期,,7.723,--136.00㎡南3室2厅2卫,30.29626610167819,,/zufang/HZ2785628165819867136.html,120.07085676914443,11000,2天前维护,整租·西溪蝶园二期3室2厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,,翡翠城,余杭翡翠城西溪乐天城,,6.013,--48.00㎡南2室1厅1卫,30.250753754064927,,/zufang/HZ2385281251188670464.html,120.04396832929757,3200,贝壳优选7个月前维护,整租·西溪乐天城2室1厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城欧美金融城,,1.901,--55.00㎡南2室1厅1卫,30.287634006890965,,/zufang/HZ2755192160457596928.html,120.01069697964955,5000,链家今天维护,整租·欧美金融城2室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,,闲林,余杭闲林闲林山水紫薇苑,,5.25,--135.00㎡南3室1厅2卫,30.239879699541646,,/zufang/HZ2368012840675049472.html,120.01852930539104,3400,链家1天前维护,整租·闲林山水紫薇苑3室1厅南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,余杭西溪西溪望庄,,5.38,--178.00㎡南北4室2厅2卫,30.280876153053825,,/zufang/HZ2786790739454476288.html,120.04832726695419,12000,链家3天前维护,整租·西溪望庄4室2厅南/北,https://hz.lianjia.com/zufang/xixi/pg8/
0,,翡翠城,余杭翡翠城翡翠城一期,,5.262,--166.52㎡南4室2厅2卫,30.246105505005875,,/zufang/HZ2802927761571201024.html,120.02891632217238,9000,2天前维护,整租·翡翠城一期4室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城创客空间大厦,,2.312,--99.22㎡南北4室2厅2卫,30.294322241929063,,/zufang/HZ2610088880502226944.html,120.01108325101883,9000,1天前维护,整租·创客空间大厦4室2厅南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,,闲林,余杭闲林爵士风情花园,,4.459,--89.00㎡南3室2厅1卫,30.241357115431928,,/zufang/HZ2742666233756794880.html,119.99631501860425,3500,2天前维护,整租·爵士风情花园3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,西湖西溪华策中心,,15.724,--80.86㎡南3室1厅2卫,30.28108347148038,,/zufang/HZ2734595133252313088.html,120.15605664506884,7000,今天维护,整租·华策中心3室1厅南,https://hz.lianjia.com/zufang/xixi/pg8/
0,,翡翠城,余杭翡翠城翡翠城梧桐郡,,4.277,--139.00㎡南4室2厅2卫,30.253900245429797,,/zufang/HZ2805882593214464000.html,120.02354840776695,7800,1天前维护,整租·翡翠城梧桐郡4室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城众安学君里,,3.832,--119.34㎡南3室2厅2卫,30.252119086759578,,/zufang/HZ2600640891043717120.html,119.97109302530896,4000,1天前维护,整租·众安学君里3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,,闲林,余杭闲林融创金成江南府,,3.993,--146.18㎡南北4室2厅2卫,30.24924504928577,,/zufang/HZ2745458148860510208.html,119.97358797903236,6600,4天前维护,整租·融创金成江南府4室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,西湖西溪龙湖西溪天街,,10.526,--66.00㎡东2室0厅2卫,30.286669207147614,,/zufang/HZ2734876759928340480.html,120.10175281936296,7200,链家1天前维护,整租·龙湖西溪天街2室0厅东,https://hz.lianjia.com/zufang/xixi/pg8/
0,,翡翠城,余杭翡翠城翡翠城二期,,5.527,--89.52㎡南2室2厅1卫,30.244680107694965,,/zufang/HZ2809295171257647104.html,120.03121104359761,4500,今天维护,整租·翡翠城二期2室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城合景映月台,,2.743,--221.68㎡南4室2厅3卫,30.27820381869327,,/zufang/HZ2607068399519670272.html,120.02064220978107,17000,2天前维护,整租·合景映月台4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,,闲林,余杭闲林德信早安,,6.225,--89.00㎡南3室2厅1卫,30.248291021655064,,/zufang/HZ2745563882944217088.html,119.93996727837151,3000,1天前维护,整租·德信早安3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,西湖西溪西溪诚园知敬苑,,9.446,--132.15㎡南3室2厅2卫,30.297070607339744,,/zufang/HZ2786053650798354432.html,120.0889728065336,15000,2天前维护,整租·西溪诚园知敬苑3室2厅南,https://hz.lianjia.com/zufang/xixi/pg8/
0,,翡翠城,余杭翡翠城翡翠城二期,,5.527,--184.00㎡南4室2厅2卫,30.244680107694965,,/zufang/HZ2746371228574162944.html,120.03121104359761,7000,链家1天前维护,整租·翡翠城二期4室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城融创金成英特学府,,4.582,--89.40㎡南3室2厅2卫,30.251302042032467,,/zufang/HZ2602803899949645824.html,119.959603967328,2000,4天前维护,整租·融创金成英特学府3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,,闲林,余杭闲林竹海水韵,,4.235,--88.92㎡南3室2厅1卫,30.24352799701941,,/zufang/HZ2740415098253754368.html,119.98671186321094,3200,1天前维护,整租·竹海水韵3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,,西溪,余杭西溪昆仑府,,5.624,--315.00㎡南5室2厅3卫,30.28413581179843,,/zufang/HZ2786233190925205504.html,120.05078619862665,10000,3天前维护,整租·昆仑府5室2厅南,https://hz.lianjia.com/zufang/xixi/pg8/
0,,翡翠城,余杭翡翠城西溪华东园,,3.923,--167.00㎡南4室2厅2卫,30.257420273689924,,/zufang/HZ2813611323370242048.html,120.02236435127425,7500,3天前维护,整租·西溪华东园4室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,,未来科技城,余杭未来科技城新湖果岭,,2.331,--138.00㎡南北4室2厅2卫,30.26156826085835,,/zufang/HZ2610066954912014336.html,119.98415259081301,5000,2天前维护,整租·新湖果岭4室2厅复式南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
